utc_timestamp,GB_GBN_price_day_ahead,GB_GBN_solar_generation_actual,GB_GBN_wind_generation_actual,GB_GBN_load_actual_entsoe_transparency,GB_GBN_load_forecast_entsoe_transparency,log1p_solar_generation,solar_generation_filled,log1p_solar_generation_filled,log1p_wind_generation,log1p_wind_generation_lag1,wind_generation_filled,log1p_wind_generation_filled,log1p_load_forecast,load_forecast_filled,log1p_load_forecast_filled,log1p_price_day_ahead,price_day_ahead_filled,log1p_price_day_ahead_filled,is_saturday,is_sunday
2020-04-20 07:00:00+00:00,27.0,3085.0,8671.0,28017.0,26184.0,8.034631032923107,3085.0,8.034631032923107,9.067854723679428,9.066931788680826,8671.0,9.067854723679428,10.172942006713589,26184.0,10.172942006713589,3.332204510175204,27.0,3.332204510175204,0,0
2020-04-20 08:00:00+00:00,21.99,4895.0,9120.0,28476.0,28308.0,8.496173824192162,4895.0,8.496173824192162,9.11833472618016,9.067854723679428,9120.0,9.11833472618016,10.250935054274718,28308.0,10.250935054274718,3.1350593387750902,21.99,3.1350593387750902,0,0
2020-04-20 09:00:00+00:00,6.15,6675.0,9706.0,26290.0,29422.0,8.806274284781725,6675.0,8.806274284781725,9.180602553712228,9.11833472618016,9706.0,9.180602553712228,10.289531960404688,29422.0,10.289531960404688,1.9671123567059163,6.15,1.9671123567059163,0,0
2020-04-20 10:00:00+00:00,4.05,8130.0,6166.0,26028.0,30351.0,9.003439196207838,8130.0,9.003439196207838,8.726967774991493,9.180602553712228,6166.0,8.726967774991493,10.320617692174796,30351.0,10.320617692174796,1.6193882432872684,4.05,1.6193882432872684,0,0
2020-04-20 11:00:00+00:00,1.99,8980.0,9983.0,27042.0,30922.0,9.10286651367095,8980.0,9.10286651367095,9.208739090609209,8.726967774991493,9983.0,9.208739090609209,10.33925552257434,30922.0,10.33925552257434,1.095273387402595,1.99,1.095273387402595,0,0
2020-04-20 12:00:00+00:00,-5.04,9065.0,9643.0,26134.0,30210.0,9.112286431500795,9065.0,9.112286431500795,9.17409123930106,9.208739090609209,9643.0,9.17409123930106,10.315961375454853,30210.0,10.315961375454853,,-5.04,1.1154051581281157,0,0
2020-04-20 13:00:00+00:00,-10.99,8515.0,9519.0,24836.0,29156.0,9.049702026013373,8515.0,9.049702026013373,9.161150127785412,9.17409123930106,9519.0,9.161150127785412,10.28045030017158,29156.0,10.28045030017158,,-10.99,0.9728050961876418,0,0
2020-04-20 14:00:00+00:00,-10.03,7375.0,9970.0,24259.0,28758.0,8.90598676523643,7375.0,8.90598676523643,9.207436158828791,9.161150127785412,9970.0,9.207436158828791,10.26670604071587,28758.0,10.26670604071587,,-10.03,1.251260045080877,0,0
2020-04-20 15:00:00+00:00,3.57,5680.0,9561.0,27698.0,29488.0,8.644882552557126,5680.0,8.644882552557126,9.165552189186048,9.207436158828791,9561.0,9.165552189186048,10.29177259143444,29488.0,10.29177259143444,1.5195132049061133,3.57,1.5195132049061133,0,0
2020-04-20 16:00:00+00:00,18.34,3850.0,9967.0,32481.0,31043.0,8.25608813381491,3850.0,8.25608813381491,9.207135241027236,9.165552189186048,9967.0,9.207135241027236,10.34316083197403,31043.0,10.34316083197403,2.962175490025148,18.34,2.962175490025148,0,0
2020-04-20 17:00:00+00:00,30.57,2030.0,10188.0,33118.0,31254.0,7.616283561580385,2030.0,7.616283561580385,9.229063985974284,9.207135241027236,10188.0,9.229063985974284,10.349934642365913,31254.0,10.349934642365913,3.4522073025699003,30.57,3.4522073025699003,0,0
2020-04-20 18:00:00+00:00,32.41,536.0,9834.0,31747.0,30226.0,6.285998094508865,536.0,6.285998094508865,9.19370273082316,9.229063985974284,9834.0,9.19370273082316,10.316490843682582,30226.0,10.316490843682582,3.508855256368665,32.41,3.508855256368665,0,0
2020-04-20 19:00:00+00:00,33.83,8.0,10026.0,31289.0,29492.0,2.1972245773362196,8.0,2.1972245773362196,9.213036733523923,9.19370273082316,10026.0,9.213036733523923,10.291908226035034,29492.0,10.291908226035034,3.5504790843779097,33.83,3.5504790843779097,0,0
2020-04-20 20:00:00+00:00,26.0,1.0,10565.0,30602.0,27357.0,0.6931471805599453,1.0,0.6931471805599453,9.26539657772426,9.213036733523923,10565.0,9.26539657772426,10.21676426964939,27357.0,10.21676426964939,3.295836866004329,26.0,3.295836866004329,0,0
2020-04-20 21:00:00+00:00,15.76,0.0,6135.0,27073.0,24930.0,0.0,0.0,0.0,8.721928343047091,9.26539657772426,6135.0,8.721928343047091,10.123867288027606,24930.0,10.123867288027606,2.818995095053937,15.76,2.818995095053937,0,0
2020-04-20 22:00:00+00:00,5.64,1.0,9780.0,22988.0,22420.0,0.6931471805599453,1.0,0.6931471805599453,9.188197007290492,8.721928343047091,9780.0,9.188197007290492,10.017753298664472,22420.0,10.017753298664472,1.8931119634883424,5.64,1.8931119634883424,0,0
2020-04-20 23:00:00+00:00,3.76,0.0,9103.0,19668.0,21168.0,0.0,0.0,0.0,9.116469156366112,9.188197007290492,9103.0,9.116469156366112,9.96029312635758,21168.0,9.96029312635758,1.5602476682433286,3.76,1.5602476682433286,0,0
2020-04-21 00:00:00+00:00,3.34,0.0,8936.0,19390.0,21444.0,0.0,0.0,0.0,9.097955241381392,9.116469156366112,8936.0,9.097955241381392,9.97324679695098,21444.0,9.97324679695098,1.4678743481123135,3.34,1.4678743481123135,0,0
2020-04-21 01:00:00+00:00,0.04,0.0,8350.0,19781.0,21163.0,0.0,0.0,0.0,9.03013657115323,9.097955241381392,8350.0,9.03013657115323,9.960056904024022,21163.0,9.960056904024022,0.0392207131532812,0.04,0.0392207131532812,0,0
2020-04-21 02:00:00+00:00,3.33,0.0,7908.0,18554.0,20778.0,0.0,0.0,0.0,8.975756630519417,9.03013657115323,7908.0,8.975756630519417,9.94169814029988,20778.0,9.94169814029988,1.4655675420143983,3.33,1.4655675420143983,0,0
2020-04-21 03:00:00+00:00,4.03,0.0,8006.0,18126.0,20666.0,0.0,0.0,0.0,8.988071438072634,8.975756630519417,8006.0,8.988071438072634,9.936293504261306,20666.0,9.936293504261306,1.615419984111648,4.03,1.615419984111648,0,0
2020-04-21 04:00:00+00:00,8.55,1.0,8470.0,18788.0,21116.0,0.6931471805599453,1.0,0.6931471805599453,9.044403844431551,8.988071438072634,8470.0,9.044403844431551,9.957833682276242,21116.0,9.957833682276242,2.256541154492639,8.55,2.256541154492639,0,0
2020-04-21 05:00:00+00:00,11.4,266.0,5096.0,22030.0,22961.0,5.58724865840025,266.0,5.58724865840025,8.536407410340042,9.044403844431551,5096.0,8.536407410340042,10.041595954653758,22961.0,10.041595954653758,2.517696472610991,11.4,2.517696472610991,0,0
2020-04-21 06:00:00+00:00,17.06,1410.0,8590.0,25960.0,25524.0,7.252053951852814,1410.0,7.252053951852814,9.058470422638056,8.536407410340042,8590.0,9.058470422638056,10.147413643032866,25524.0,10.147413643032866,2.893699547988839,17.06,2.893699547988839,0,0
2020-04-21 07:00:00+00:00,18.0,3035.0,8916.0,25490.0,27118.0,8.01829613851552,3035.0,8.01829613851552,9.09571484613488,9.058470422638056,8916.0,9.09571484613488,10.207989868218158,27118.0,10.207989868218158,2.9444389791664403,18.0,2.9444389791664403,0,0
2020-04-21 08:00:00+00:00,5.0,2605.0,9409.0,26663.0,28292.0,7.8655717576847906,2605.0,7.8655717576847906,9.149528232579426,9.09571484613488,9409.0,9.149528232579426,10.250369703211994,28292.0,10.250369703211994,1.791759469228055,5.0,1.791759469228055,0,0
2020-04-21 09:00:00+00:00,0.0,6490.0,9763.0,26337.0,28826.0,8.778171881033469,6490.0,8.778171881033469,9.186457431512853,9.149528232579426,9763.0,9.186457431512853,10.269067726945378,28826.0,10.269067726945378,0.0,0.0,0.0,0,0
2020-04-21 10:00:00+00:00,0.01,7950.0,10131.0,26304.0,29897.0,8.981052985901483,7950.0,8.981052985901483,9.223454011121566,9.186457431512853,10131.0,9.223454011121566,10.30554686750946,29897.0,10.30554686750946,0.009950330853168,0.01,0.009950330853168,0,0
2020-04-21 11:00:00+00:00,-0.83,8645.0,10197.0,27212.0,30518.0,9.064852065227576,8645.0,9.064852065227576,9.2299469016151,9.223454011121566,10197.0,9.2299469016151,10.326104719461858,30518.0,10.326104719461858,-1.771956841931875,-0.83,-1.771956841931875,0,0
2020-04-21 12:00:00+00:00,-3.4,8860.0,9524.0,26480.0,29880.0,9.089414904047302,8860.0,9.089414904047302,9.1616751999949,9.2299469016151,9524.0,9.1616751999949,10.304978105888882,29880.0,10.304978105888882,,-3.4,-1.4574526158746908,0,0
2020-04-21 13:00:00+00:00,-7.2,8365.0,8934.0,25016.0,29004.0,9.031931152002144,8365.0,9.031931152002144,9.097731427593528,9.1616751999949,8934.0,9.097731427593528,10.275223507900163,29004.0,10.275223507900163,,-7.2,-1.2748220101395356,0,0
2020-04-21 14:00:00+00:00,-0.08,7330.0,9273.0,25068.0,28486.0,8.899867211223587,7330.0,8.899867211223587,9.134970064951409,9.097731427593528,9273.0,9.134970064951409,10.257203121842208,28486.0,10.257203121842208,-0.083381608939051,-0.08,-0.083381608939051,0,0
2020-04-21 15:00:00+00:00,1.99,5725.0,9521.0,28384.0,29578.0,8.65277248565806,5725.0,8.65277248565806,9.161360189754465,9.134970064951409,9521.0,9.161360189754465,10.294819929067236,29578.0,10.294819929067236,1.095273387402595,1.99,1.095273387402595,0,0
